;This file contains bonded parameters that can be assigned by Sobtop
;There are following fields in sequence: $BOND, $ANGLE, $DIHEDRAL, $HARM_DIH, $IMPROPER
;The lines beginning with semicolon are comment lines
;Between atom types there must be a - symbol
;GAFF parameters come from gaff.dat (Version 1.81, May 2017) in AmberTools 21
;AMBER parameters come from parm19.dat in AmberTools 21, corresponding to AMBER19SB with parmbsc0 and OL3


;Content between $BOND ... $end are parameters of bond terms
;Parameters should be given in AMBER/GAFF form: E_bond = k*(r-r0)^2
;Column 1: Two atom types
;Column 2: Force constant (k) in kcal/mol/A^2
;Column 3: Equilibrium bond distance (r0) in Angstrom
;Note that in GROMACS the potential is (1/2)*k*(r-r0)^2, so the k given below is half of that used in GROMACS
;To convert to k in GROMACS convention, the k in this section should be multiplied by 4.184*100*2
$BOND
h2-c5-s6   41.96      105.51
h2-c5-ss   41.79      108.75
h2-c5-sx   41.30      105.51
h2-c5-sy   42.29      106.08
h2-c6-h2   35.55      108.79
h2-c6-n2   48.12      109.12
h2-c6-n3   47.98      109.04
h2-c6-n    48.11      108.27
h2-c6-n7   48.19      108.12
h2-c6-n8   48.64      105.87
h2-c6-na   48.50      106.46
h2-c6-nh   48.08      108.52
h2-c6-ns   48.17      108.80
h2-c6-nu   47.83      110.35
h2-c6-o    58.64      117.19
h2-c6-oh   56.45      109.71
h2-c6-os   56.33      109.44
h2-c6-p5   25.69      107.35
h2-c6-s4   41.88      107.13
h2-c6-s6   43.46      103.96
h2-c6-sh   41.58      108.34
h2-c6-ss   42.37      107.05
h2-cx-h2   34.87      115.54
h2-cx-n2    58.7      117.18
h2-cx-nm   46.06      120.16
h2-cx-no   46.74      110.83
h2-cx-np   46.37      116.40
h2-cx-op   54.53      116.29
h2-cx-os   56.24      113.42
h2-cx-sp   41.16      115.60
h2-cy-h2   35.15      112.44
h2-cy-n     59.8      114.50
h2-cy-na   49.14      106.55
h2-cy-nj   46.59      114.53
h2-cy-nq   46.19      115.82
h2-cy-ns   47.80      114.50
h2-cy-oq   54.91      111.49
h2-cy-os   56.79      108.84
h2-cy-s4   39.39      113.54
h2-cy-s6   41.38      110.84
h2-cy-sh   42.01      109.40
h2-cy-sq   41.08      112.70
h2-cy-ss   41.63      109.66
h2-cy-sx   42.21      105.10
h3-c3-n3   47.58      111.39
h3-c3-n     61.3      109.88
h3-c3-n7   47.72      110.72
h3-c3-n8   48.45      107.13
h3-c3-na   47.91      109.72
h3-c3-nc    61.6      109.37
h3-c3-nd    61.6      109.37
h3-c3-nh    61.1      110.20
h3-c3-nu   48.81      106.29
h3-c3-oh   57.72      105.10
h3-c3-os   55.86      111.81
h3-c3-s6   42.63      109.40
h3-c3-ss   41.88      109.57
h3-c5-n2   48.76      104.95
h3-c5-n3   47.86      109.02
h3-c5-n    47.52      110.85
h3-c5-n7   47.93      108.70
h3-c5-n8   46.87      114.99
h3-c5-nh   47.20      112.08
h3-c5-ns   48.62      107.66
h3-c5-nu   47.29      111.83
h3-c5-s    43.09      105.08
h3-c5-sh   41.80      108.56
h3-c5-ss   42.12      107.04
h3-c6-n2   48.16      109.01
h3-c6-n    47.65      110.46
h3-c6-n7   47.66      110.64
h3-c6-n8   48.44      106.81
h3-c6-nh   48.04      108.78
h3-c6-ns   48.10      109.23
h3-c6-nu   48.29      108.34
h3-c6-os   56.78      107.78
h3-c6-s4   42.20      105.41
h3-c6-sh   42.28      104.75
h3-c6-ss   42.27      107.49
h4-c2-h4   34.52      117.92
h4-c2-i    36.95      113.01
h4-c2-n2   50.70      121.05
h4-c2-n3   47.40      118.13
h4-c2-n    48.96      113.39
h4-c2-na   48.79      112.84
h4-c2-ne   50.68      119.48
h4-c2-nf   50.17      120.86
h4-c2-nh   49.19      114.75
h4-c2-no   47.59      113.38
h4-c2-ns   49.08      113.20
h4-c2-nu   49.09      114.30
h4-c2-nv   48.70      115.95
h4-c2-o    60.64      119.32
h4-c2-oh   58.01      114.61
h4-c2-os   57.55      113.73
h4-c2-s    44.76      115.31
h4-c2-s6   41.58      113.45
h4-c2-sh   42.17      115.47
h4-c2-ss   42.04      116.27
h4-ca-n    47.95      115.10
h4-ca-na   48.72      116.34
h4-ca-nb   50.10      116.02
h4-ca-nc    63.0      118.36
h4-ca-nd    63.0      118.36
h4-ca-os    64.3      111.15
h4-ca-ss    42.5      116.19
h4-cc-n    49.13      115.02
h4-cc-na   47.99      121.01
h4-cc-nc   48.53      120.76
h4-cc-nd   50.35      118.36
h4-cc-ns   49.05      115.82
h4-cc-os   57.18      115.55
h4-cc-ss   42.11      120.15
h4-cd-n    49.02      115.88
h4-cd-na   48.08      120.17
h4-cd-nc   50.35      118.14
h4-cd-nd   48.20      121.20
h4-cd-ns   48.90      117.06
h4-cd-os   57.34      115.07
h4-cd-pc   25.02      129.42
h4-cd-ss   41.89      120.20
h4-ce-n1   50.70      116.80
h4-ce-n2   50.37      121.39
h4-ce-ne   48.69      115.56
h4-ce-nf   50.22      120.24
h4-ce-nh   48.80      115.80
h4-ce-nu   48.55      115.06
h4-ce-os   55.99      118.65
h4-ce-py   24.26      125.95
h4-ce-sx   41.36      115.27
h4-ce-sy   42.03      115.06
h4-cf-n1    64.9      116.64
h4-cf-n2   50.10      122.22
h4-cf-ne   50.23      120.79
h4-cf-nf   48.31      116.53
h4-cf-nh    62.3      115.58
h4-cf-sx   39.96      120.78
h4-cf-sy   42.66      114.82
h4-c -h4   34.10      115.31
h4-c -o    59.98      120.62
h4-cs-s    44.37      119.81
h5-c2-i    37.50      109.94
h5-c2-n2   50.31      122.64
h5-c2-na   47.36      119.54
h5-c2-ne   50.51      120.00
h5-c2-nf   49.59      123.42
h5-c2-nh   49.29      114.09
h5-c2-ns   49.01      113.39
h5-c2-nu   49.18      113.72
h5-c2-nv   49.01      114.30
h5-c2-oh   57.94      114.63
h5-c2-os   58.22      110.95
h5-c2-ss   41.56      119.05
h5-ca-na   48.84      115.80
h5-ca-nb   50.16      115.79
h5-ca-nc    62.0      122.11
h5-ca-nd    62.0      122.11
h5-cc-n2   50.00      123.28
h5-cc-n    48.20      119.45
h5-cc-na   47.83      121.78
h5-cc-nc   48.55      120.60
h5-cc-nd   48.86      125.62
h5-cc-ns   49.11      115.51
h5-cc-os   56.76      117.22
h5-cc-ss   41.99      120.87
h5-cd-n2    64.0      123.28
h5-cd-n    47.75      122.14
h5-cd-na   47.94      120.83
h5-cd-nc   48.89      125.29
h5-cd-nd   47.84      123.02
h5-cd-ns   49.12      115.99
h5-cd-os   56.92      116.76
h5-cd-ss   41.80      120.70
h5-ce-n2   51.42      116.58
h5-ce-ne   49.11      113.65
h5-ce-nf   50.87      117.33
h5-cf-nf    62.7      113.65
h5-c -n    49.16      112.14
h5-c -ns   49.62      112.20
h5-c -nt   50.02      111.92
h5-c -o    59.35      123.78
h5-c -oh   58.66      109.49
h5-c -os   57.51      113.09
h5-c -s     44.0      123.51
h5-cs-i    37.91      108.85
h5-cs-n    49.93      112.69
h5-cs-oh   58.20      113.88
h5-cs-os   58.06      113.14
h5-cs-s    43.70      123.51
ha-c1-n1   44.60      180.00
ha-c1-n3   51.23      113.10
ha-c2-ha   34.66      116.66
ha-c2-n1    64.0      120.76
ha-c2-n2    64.9      120.54
ha-c2-n3    64.7      113.54
ha-c2-n     62.6      113.40
ha-c2-na    62.8      112.42
ha-c2-ne    64.4      121.18
ha-c2-nf    64.4      121.18
ha-c2-nh    62.2      116.68
ha-c2-no    61.2      112.14
ha-c2-o     67.9      117.23
ha-c2-oh    64.1      116.18
ha-c2-os    64.3      112.69
ha-c2-p2   26.90      121.81
ha-c2-p3   24.44      119.67
ha-c2-p4    52.8      117.86
ha-c2-p5   24.63      114.64
ha-c2-pe   26.85      121.00
ha-c2-pf    56.4      121.40
ha-c2-s2    46.6      118.74
ha-c2-s     43.8      115.70
ha-c2-s4    43.2      115.30
ha-c2-s6    43.0      116.60
ha-c2-sh    43.3      111.74
ha-c2-ss    43.6      116.72
ha-ca-n2    65.4      116.00
ha-ca-p2    51.3      122.56
ha-cc-na    61.2      121.50
ha-cc-nc    62.9      116.54
ha-cc-nd    64.2      118.88
ha-cc-os    64.8      110.86
ha-cc-p3   24.97      115.39
ha-cc-pd    54.9      121.76
ha-cc-ss    42.2      121.64
ha-cd-na    61.2      121.50
ha-cd-nc    64.2      118.88
ha-cd-nd    62.9      116.54
ha-cd-os    64.8      110.86
ha-cd-p3   24.97      115.39
ha-cd-pc    54.9      121.76
ha-cd-ss    42.2      121.64
ha-ce-n1    65.1      115.96
ha-ce-n2    65.0      119.51
ha-ce-ne    61.4      118.59
ha-ce-nh    62.5      114.99
ha-ce-p2    52.6      120.11
ha-ce-pe   23.67      118.83
ha-ce-px   24.49      116.53
ha-ce-py   25.08      117.72
ha-ce-sx    41.7      115.45
ha-ce-sy    42.6      114.86
ha-cf-n1    65.1      115.96
ha-cf-n2    65.0      119.51
ha-cf-nf    61.4      118.59
ha-cf-nh    62.5      114.99
ha-cf-p2    52.6      120.11
ha-cf-pf    52.7      119.33
ha-cf-px    52.9      117.90
ha-cf-py    53.3      117.99
ha-cf-sx    41.7      115.45
ha-cf-sy    42.6      114.86
ha-c -ha    37.4      115.61
ha-c -i     38.2      110.58
ha-c -n     63.5      112.37
ha-c -o     66.5      121.94
ha-c -oh    64.6      111.82
ha-c -os    64.8      110.34
ha-c -s     44.8      119.56
hc-c2-hc    37.4      118.92
hc-c2-n2    65.0      120.40
hc-c2-n     62.5      114.04
hc-c2-na    61.0      119.10
hc-c2-nh    63.1      113.36
hc-c2-no    61.2      112.12
hc-c2-oh    64.1      116.22
hc-c2-os    63.3      116.11
hc-c2-p3    52.6      117.19
hc-c2-p5    51.2      119.58
hc-c2-s4    43.1      116.12
hc-c2-s6    43.2      115.45
hc-c2-sh    42.6      115.63
hc-c2-ss    43.8      115.62
hc-c3-hc   35.80      107.73
hc-c3-i     39.1      104.99
hc-c3-n2    61.2      109.50
hc-c3-n3    61.2      109.80
hc-c3-n4    60.1      107.90
hc-c3-n     61.4      109.50
hc-c3-na    61.3      109.50
hc-c3-nh    60.7      111.54
hc-c3-no    59.5      107.20
hc-c3-oh    62.8      109.50
hc-c3-os    62.7      108.70
hc-c3-p2   25.01      109.83
hc-c3-p3   25.08      109.56
hc-c3-p4   25.45      109.15
hc-c3-p5   25.63      108.27
hc-c3-px   25.43      109.54
hc-c3-py   25.62      108.76
hc-c3-s4    42.9      107.50
hc-c3-s6    43.4      108.20
hc-c3-sh    42.5      107.87
hc-c3-ss    42.5      108.76
hc-c5-hc   35.91      107.22
hc-c5-p3   25.01      108.81
hc-c5-p5   25.22      108.87
hc-c5-py   25.36      108.59
hc-c6-hc   35.93      106.62
hc-c6-p3   25.11      106.16
hc-c6-p5   25.59      108.20
hc-c6-py   25.79      105.89
hc-cx-hc   35.05      114.43
hc-cx-os    61.1      114.10
hc-cx-p3   24.49      109.32
hc-cy-hc   35.65      108.97
hn-n1-n1    57.7      179.91
hn-n2-hn    38.3      120.00
hn-n2-n1   68.50      110.05
hn-n2-n2   68.92      106.17
hn-n2-ne   68.82      105.74
hn-n2-nf    67.7      108.56
hn-n2-nu   63.58      111.49
hn-n2-o    80.44      108.37
hn-n2-p2    59.8      112.09
hn-n2-p4    55.6      111.33
hn-n2-p5    57.5      122.34
hn-n2-pe    62.6      111.41
hn-n2-pf    62.6      111.41
hn-n2-s2    47.7      115.80
hn-n2-s4    46.6      111.21
hn-n2-s     49.4      108.17
hn-n2-s6   61.25      110.77
hn-n2-sy   61.55      111.27
hn-n3-hn    40.8      106.40
hn-n3-i     36.7      109.98
hn-n3-n1    64.1      110.17
hn-n3-n2    63.3      115.94
hn-n3-n3    61.2      107.68
hn-n3-n4    61.9      106.91
hn-n3-n     62.5      108.12
hn-n3-na    62.0      107.89
hn-n3-nh    62.0      108.31
hn-n3-no    63.8      104.78
hn-n3-o     65.1      113.32
hn-n3-oh    63.8      102.30
hn-n3-os    62.7      102.75
hn-n3-p2    55.4      120.26
hn-n3-p3    54.0      116.89
hn-n3-p4    56.1      113.05
hn-n3-p5    56.8      114.32
hn-n3-s     41.8      109.47
hn-n3-s4    42.9      109.14
hn-n3-s6    45.1      109.60
hn-n3-sh    43.4      108.67
hn-n3-ss    43.4      110.83
hn-n3-sy    44.5      109.50
hn-n4-hn    40.0      108.30
hn-n4-i     37.8      108.72
hn-n4-n1    63.8      109.39
hn-n4-n2    52.1      109.68
hn-n4-n3    60.8      110.40
hn-n4-n4    59.2      108.66
hn-n4-n     61.1      109.08
hn-n4-na    61.0      109.09
hn-n4-nh    59.6      109.92
hn-n4-no    60.6      104.38
hn-n4-o     63.2      111.35
hn-n4-oh    62.6      108.09
hn-n4-os    61.4      109.39
hn-n4-p2    48.7      110.50
hn-n4-p3    50.7      109.89
hn-n4-p4    48.6      111.33
hn-n4-p5    52.3      110.00
hn-n4-py    48.3      117.89
hn-n4-s     41.3      106.89
hn-n4-s4    37.3      110.10
hn-n4-s6    38.9      108.94
hn-n4-sh    41.5      108.56
hn-n4-ss    41.4      109.17
hn-n6-nj   60.76      106.36
hn-n6-nq   59.26      106.94
hn-n7-i    46.94      104.28
hn-n7-n3   61.20      111.36
hn-n7-n4   60.73      103.77
hn-n7-n    61.90      107.27
hn-n7-n7   61.21      109.04
hn-n7-n8   61.66      107.31
hn-n7-nh   61.09      105.17
hn-n7-no   63.33      107.68
hn-n7-ns   62.40      109.38
hn-n7-nu   61.60      109.37
hn-n7-ny   61.31      105.93
hn-n7-nz   60.77      107.11
hn-n7-oh   71.83      102.70
hn-n7-os   71.99      103.45
hn-n7-p3   32.49      116.53
hn-n7-p4   33.16      113.70
hn-n7-p5   33.93      113.56
hn-n7-py   33.83      115.82
hn-n7-s4   54.73      109.39
hn-n7-s6   56.67      108.05
hn-n7-sh   54.58      110.67
hn-n7-ss   54.91      111.61
hn-n7-sx   56.33      108.00
hn-n7-sy   56.50      108.35
hn-n8-hn   47.89      106.38
hn-n8-n3   61.22      108.62
hn-n8-n4   60.59      107.35
hn-n8-n    62.52      107.80
hn-n8-n7   61.32      108.49
hn-n8-n8   60.55      103.13
hn-n8-nh   61.05      103.54
hn-n8-no   61.73      116.71
hn-n8-ns   62.34      107.74
hn-n8-nu   61.84      108.80
hn-n8-ny   60.85      107.46
hn-n8-oh   71.56      103.09
hn-n8-os   71.76      103.03
hn-n8-p5   33.79      115.29
hn-n8-py   33.46      117.74
hn-n8-s6   56.23      110.02
hn-n8-ss   55.19      110.55
hn-n8-sx   55.31      109.33
hn-n8-sy   56.36      109.66
hn-n9-hn   47.97      106.01
hn-na-hn    39.3      116.80
hn-na-n2   62.00      115.06
hn-na-n    60.98      111.86
hn-na-na   61.88      114.12
hn-na-nc   61.22      119.59
hn-na-nd   61.31      119.24
hn-na-ns   62.29      110.42
hn-na-os   73.07      102.50
hn-na-p2   32.76      118.13
hn-na-pc    52.9      121.48
hn-na-pd    52.9      121.48
hn-na-ss    42.5      113.95
hn-nh-hn    39.5      115.12
hn-nh-i     37.9      107.57
hn-nh-n1    64.4      110.57
hn-nh-n2    61.9      118.14
hn-nh-n3    60.5      113.97
hn-n -hn    39.0      117.95
hn-nh-n4    61.2      104.40
hn-n+-hn   46.77      109.47
hn-nh-n     62.7      108.17
hn-nh-na    62.7      108.24
hn-nh-nh    61.9      110.86
hn-nh-no    62.8      109.94
hn-nh-o     65.9      116.45
hn-nh-oh    62.6      106.49
hn-nh-os    62.7      106.07
hn-nh-p2    55.5      118.18
hn-nh-p3    54.2      116.19
hn-nh-p4    55.9      112.60
hn-nh-p5    56.5      115.09
hn-nh-s     41.1      114.37
hn-nh-s4    43.3      107.48
hn-nh-s6    44.3      109.92
hn-nh-sh    43.5      112.25
hn-nh-ss    43.2      114.10
hn-nh-sy    43.6      110.91
hn-n -i     37.5      117.24
hn-nl-hn   44.96      114.25
hn-n -n2    61.3      119.08
hn-n -n3    60.1      117.24
hn-n -n4    60.2      112.68
hn-n -n     61.1      113.20
hn-n -na    60.7      114.35
hn-n -nc    62.3      115.42
hn-n -nd    62.3      115.42
hn-n -nh    61.2      113.21
hn-n -no    60.0      110.11
hn-n -o     66.7      116.32
hn-n -oh    61.7      110.74
hn-no-o    76.83      115.71
hn-n -os    61.8      110.01
hn-n -p2    53.6      118.05
hn-n -p3    52.0      119.63
hn-n -p4    54.1      115.71
hn-n -p5    55.2      113.61
hn-nq-nj    60.9      106.36
hn-nq-nq    59.4      106.94
hn-n -s     41.4      114.92
hn-n -s4    41.9      112.46
hn-n -s6    43.2      112.56
hn-n -sh    42.5      114.91
hn-ns-i    46.73      116.39
hn-ns-n2   61.20      119.11
hn-ns-n3   60.29      116.58
hn-ns-n4   59.03      114.70
hn-ns-n    60.41      113.90
hn-ns-n7   59.94      118.70
hn-ns-n8   60.25      115.46
hn-ns-na   60.90      115.41
hn-ns-nc   62.55      115.19
hn-ns-nd   62.18      116.45
hn-ns-ne   65.42      113.54
hn-ns-nh   60.31      111.54
hn-ns-no   61.87      109.99
hn-ns-ns   61.59      113.05
hn-ns-nu   61.07      113.76
hn-ns-nx   59.51      114.93
hn-ns-ny   60.34      112.61
hn-ns-nz   59.57      116.16
hn-ns-o    77.86      117.70
hn-ns-oh   71.11      110.76
hn-ns-os   70.84      110.16
hn-ns-p2   31.77      120.19
hn-ns-p3   31.24      120.50
hn-ns-p4   32.30      115.70
hn-ns-p5   33.19      114.02
hn-ns-py   32.54      116.10
hn-n -ss    42.4      115.60
hn-ns-s4   53.03      111.41
hn-ns-s6   54.93      112.75
hn-ns-sh   53.84      116.76
hn-ns-ss   52.87      120.19
hn-ns-sy   54.89      112.33
hn-n -sy    43.3      112.33
hn-nt-hn   45.87      117.95
hn-nu-i    45.98      106.03
hn-nu-n2   61.70      118.68
hn-nu-n3   60.55      115.49
hn-nu-n    62.17      109.57
hn-nu-n7   60.43      113.74
hn-nu-n8   60.27      114.66
hn-nu-na   62.04      111.38
hn-nu-ne   61.09      113.68
hn-nu-nh   61.07      114.03
hn-nu-no   62.60      109.95
hn-nu-ns   62.50      108.60
hn-nu-nu   61.32      111.00
hn-nu-ny   60.52      104.79
hn-nu-nz   60.32      105.98
hn-nu-o    76.70      115.83
hn-nu-oh   71.76      106.48
hn-nu-os   72.15      106.56
hn-nu-p2   32.30      120.40
hn-nu-p3   33.13      111.48
hn-nu-p4   33.11      112.58
hn-nu-p5   33.55      115.03
hn-nu-py   32.40      120.13
hn-nu-s4   54.45      109.08
hn-nu-s6   56.18      109.87
hn-nu-sh   54.60      113.26
hn-nu-ss   54.26      114.21
hn-nu-sy   55.22      110.73
hn-nv-hn   46.36      115.28
hn-nv-n2   62.68      110.22
hn-nv-n    62.73      106.15
hn-nv-na   62.58      108.00
hn-nv-ne   64.78      116.52
hn-nx-ns   63.19      101.54
hn-nx-o    73.12      111.76
hn-ny-hn   47.11      106.84
hn-ny-i    46.25      107.19
hn-ny-n2   60.07      106.59
hn-ny-n7   60.24      109.48
hn-ny-n8   60.01      110.24
hn-ny-na   61.60      107.14
hn-ny-ns   61.92      106.51
hn-ny-nu   59.42      108.46
hn-ny-ny   59.42      106.97
hn-ny-o    72.95      112.96
hn-ny-oh   70.84      109.70
hn-ny-os   71.77      106.28
hn-ny-p3   29.88      108.83
hn-ny-p5   31.22      108.06
hn-ny-s    51.95      106.82
hn-ny-s6   47.57      108.89
hn-ny-sh   53.08      104.52
hn-ny-ss   49.36      106.70
hn-nz-hn   47.05      108.54
hn-nz-i    45.54      109.85
hn-nz-n2   57.68      112.51
hn-nz-n7   60.29      108.71
hn-nz-na   60.86      109.17
hn-nz-ns   60.34      112.92
hn-nz-nu   59.63      108.28
hn-nz-o    72.49      114.45
hn-nz-p2   28.79      112.29
hn-nz-p4   28.35      113.12
ho-oh-ho   55.89      106.57
ho-oh-i    52.60      110.11
ho-oh-n1    66.5      107.81
ho-oh-n2   72.18      103.11
ho-oh-n3   69.67      102.19
ho-oh-n4    62.5      106.63
ho-oh-n    71.14      103.40
ho-oh-n7   69.76      102.37
ho-oh-n8   69.85      101.70
ho-oh-na   71.58      105.21
ho-oh-nh   73.10       99.09
ho-oh-no   70.09      103.23
ho-oh-ns   72.33      100.82
ho-oh-nu   70.80      102.94
ho-oh-ny   69.91      106.48
ho-oh-o    77.85       97.99
ho-oh-oh   80.94       99.70
ho-oh-os   80.90       99.67
ho-oh-p2   38.68      109.06
ho-oh-p3   38.64      108.81
ho-oh-p4   38.86      110.65
ho-oh-p5   40.04      110.07
ho-oh-py   39.79      109.96
ho-oh-s4   63.13      106.89
ho-oh-s    59.98       99.93
ho-oh-s6   65.54      107.11
ho-oh-sh   63.37      106.21
ho-oh-ss   63.28      107.13
ho-oh-sx   63.14      105.83
ho-oh-sy   65.23      106.43
hp-p2-hp    27.6       98.76
hp-p2-n1    47.0       95.18
hp-p2-n2    48.5       95.54
hp-p2-ne    48.3      100.10
hp-p2-nf    48.3      100.10
hp-p2-o     48.1      105.58
hp-p2-p2    47.8      101.88
hp-p2-p4    41.0       94.51
hp-p2-p5    42.2       89.07
hp-p2-pe    47.0       97.25
hp-p2-pf    47.0       97.25
hp-p2-s     37.4      102.52
hp-p2-s4    32.5       89.99
hp-p2-s6    33.0       88.13
hp-p3-hp   34.04       93.35
hp-p3-i    38.66       93.76
hp-p3-n1    47.2       92.98
hp-p3-n2    43.9       98.28
hp-p3-n3    45.5       94.46
hp-p3-n4    42.8       93.21
hp-p3-n     44.5       95.15
hp-p3-na    44.2       97.27
hp-p3-nh    45.6       94.10
hp-p3-no    43.6       93.06
hp-p3-o     48.1      101.02
hp-p3-oh   57.71       95.81
hp-p3-os    45.9       97.35
hp-p3-p2    40.6       99.11
hp-p3-p3   25.75       94.07
hp-p3-p4    40.0       95.95
hp-p3-p5    40.2       95.54
hp-p3-s4    33.2       95.49
hp-p3-s6    33.8       92.95
hp-p3-sh    32.7       94.21
hp-p3-ss    32.8       94.61
hp-p4-hp   32.75      100.60
hp-p4-n1    45.7       99.91
hp-p4-o    56.79      113.23
hp-p4-p3    39.3       98.96
hp-p4-s     30.0      110.24
hp-p5-hp   32.96      100.24
hp-p5-n1    46.9      101.32
hp-p5-o    56.94      114.56
hp-p5-oh   57.54      101.62
hp-p5-os   57.04      103.08
hp-p5-p5   25.30       99.08
hp-p5-s    45.13      111.54
hp-py-o    57.18      114.14
hp-py-oh   57.05      102.82
hp-py-py   25.24      102.42
hp-py-s    44.11      114.13
hs-s4-hs   54.93       86.35
hs-s4-n1    72.3       90.51
hs-s4-o    88.06      110.25
hs-s6-hs   52.26       98.48
hs-s6-n1    77.2       97.27
hs-s6-n8   72.77      105.01
hs-s6-o    91.18      107.79
hs-s6-oh   89.33       97.12
hs-sh-hs   54.67       92.76
hs-sh-i    60.21       96.15
hs-sh-n1    72.8       93.51
hs-sh-n2   75.44       94.62
hs-sh-n3    67.7       95.98
hs-sh-n4    66.5       93.13
hs-sh-n     68.2       95.59
hs-sh-n7   74.40       97.32
hs-sh-na   74.69       98.63
hs-sh-nh    66.9      101.11
hs-sh-no   72.07       93.48
hs-sh-ns   74.58       98.81
hs-sh-nu   74.18       99.70
hs-sh-ny   72.85       93.10
hs-sh-o    89.83      108.62
hs-sh-oh   86.54       99.10
hs-sh-os   86.83       99.06
hs-sh-p2   41.18       94.85
hs-sh-p3   40.54       95.97
hs-sh-p4   41.01       94.66
hs-sh-p5   41.87       94.30
hs-sh-s4   65.60       94.79
hs-sh-s    65.04      103.29
hs-sh-s6   69.05       91.43
hs-sh-sh   67.86       98.93
hs-sh-ss   67.69       99.48
hs-sy-o    91.69      106.57
hx-c2-n4   46.09      111.11
hx-c2-nx   45.81      115.30
hx-c2-ny   45.87      112.21
hx-c2-nz   45.45      112.49
hx-c3-hx   35.63      109.79
hx-c3-n3    60.7      111.73
hx-c3-n4   46.79      108.17
hx-c3-na   47.69      110.82
hx-c3-nk   47.30      107.16
hx-c3-nl   47.14      108.77
hx-c3-nx   46.88      108.49
hx-c3-ny   47.02      108.32
hx-c3-nz   47.74      107.96
hx-c3-oh   55.73      112.84
hx-c3-os   56.04      111.17
hx-c3-p5   25.70      107.59
hx-c3-s4   42.62      105.29
hx-c3-s6   42.57      109.62
hx-c5-hx   35.74      109.01
hx-c5-n4   46.32      107.70
hx-c5-nx   46.55      108.79
hx-c5-ny   46.74      107.97
hx-c5-oh   57.17      107.80
hx-c5-os   55.79      111.19
hx-c5-ss   41.63      109.52
hx-c6-hx   35.77      108.53
hx-c6-n3   47.43      111.73
hx-c6-n4   46.84      106.21
hx-c6-nl   47.27      105.98
hx-c6-nx   47.10      106.85
hx-c6-ny   46.96      105.20
hx-c6-nz   47.37      104.87
hx-c6-oh   55.93      111.96
hx-c6-os   56.26      109.90
hx-c6-ss   42.23      107.66
hx-cc-n4   45.20      118.23
hx-cc-nd   48.01      130.06
hx-cc-ny   45.58      119.25
hx-cd-n4   45.71      117.02
hx-cx-hx   34.90      115.77
hx-cx-n4    59.7      110.22
hx-cx-nk   46.05      114.50
hx-cx-nz   46.70      110.22
hx-cy-hx   35.46      110.80
hx-cy-n4    60.5      106.00
hx-cy-nl   45.73      112.24
hx-cy-nx   47.02      106.00
hx-cy-nz   46.96      108.28
hx-cy-p3   24.02      114.01
i -c1-i     58.4      180.00
i -c1-n1   49.58      174.54
i -c2-i    66.72      117.36
i -c2-n2   60.52      120.95
i -c3-i    65.96      114.60
i -ca-i     67.0      119.28
i -ca-nb   62.35      116.89
i -cc-nd   62.72      119.48
i -cc-ss   67.23      117.69
i -cd-ss   66.07      122.02
i -c -i     65.4      116.45
i -c -o    66.69      120.10
i -cs-s    64.27      127.52
i -i -s2    0.00      177.81
i -i -ss    0.00      178.26
i -n1-n1    61.3      179.94
i -n2-n2    69.5      111.79
i -n2-o     67.5      116.82
i -n2-p2    77.6      113.26
i -n2-s     59.6      116.85
i -n3-i     65.5      111.27
i -n4-i     64.3      118.49
i -na-i     63.6      124.20
i -na-nc    73.7      120.03
i -na-nd    73.7      120.03
i -na-os    77.1      109.91
i -na-p2    78.7      122.28
i -na-pc    79.2      121.40
i -na-pd    79.2      121.40
i -na-ss    62.5      118.40
i -ne-sy   86.24      109.07
i -nh-i     65.2      115.82
i -n -i     66.1      118.20
i -no-o    83.88      115.81
i -ny-i    81.88      119.08
i -os-i     65.0      115.67
i -os-no   83.52      115.18
i -p2-i     47.8      104.16
i -p2-n2    55.0      101.77
i -p2-o     52.7      109.51
i -p2-p2    60.9      102.63
i -p2-s     45.7      110.60
i -p3-i    67.22      101.79
i -p3-p3   41.37       94.94
i -p4-i     51.6      113.22
i -p4-o    68.33      112.13
i -p5-i    68.13      103.21
i -p5-o    67.87      116.09
i -p5-oh   72.09      104.66
i -p5-os   72.75      102.81
i -s4-i    97.50      104.47
i -s4-o   100.81      107.71
i -s6-i    98.47      104.80
i -s6-o   101.26      108.51
i -ss-i     72.6      106.29
n1-c1-n1   141.8      102.01
n1-c1-n3   65.56      177.70
n1-c1-n7   65.13      177.43
n1-c1-n8   65.08      177.23
n1-c1-na   65.16      177.09
n1-c1-ne   71.13      170.54
n1-c1-nh    98.2      177.65
n1-c1-no   62.45      180.00
n1-c1-ns   64.96      178.25
n1-c1-nu   65.20      177.79
n1-c1-nz   62.48      180.00
n1-c1-oh   76.78      176.62
n1-c1-os   76.15      177.81
n1-c1-p3    86.6      171.20
n1-c1-p4   34.55      174.15
n1-c1-p5   34.21      175.71
n1-c1-s4   57.83      172.49
n1-c1-s6   57.16      179.07
n1-c1-sh   58.72      176.55
n1-c1-ss   59.08      177.39
n1-c2-n1   113.5      124.15
n1-c3-n1   112.5      105.07
n1-ca-n1   114.4      117.03
n1-ce-no   73.94      113.54
n1-cg-ne   66.40      173.79
n1-cg-pe   34.41      174.63
